FromStratumID,FromSecondaryStratumID,FromStateClassID,FromAgeMin,FromStockTypeID,ToAgeMin,ToStockTypeID,StateAttributeTypeID,FlowTypeID,Multiplier
NA,NA,Forest: Western Oak Group,10,Atmosphere,10,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.4715
NA,NA,Forest: Western Oak Group,10,Atmosphere,10,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0116
NA,NA,Forest: Western Oak Group,10,Atmosphere,10,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2783
NA,NA,Forest: Western Oak Group,11,Atmosphere,11,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0599
NA,NA,Forest: Western Oak Group,11,Atmosphere,11,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1747
NA,NA,Forest: Western Oak Group,11,Atmosphere,11,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.4827
NA,NA,Forest: Western Oak Group,11,Atmosphere,11,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0132
NA,NA,Forest: Western Oak Group,11,Atmosphere,11,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2695
NA,NA,Forest: Western Oak Group,12,Atmosphere,12,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0571
NA,NA,Forest: Western Oak Group,12,Atmosphere,12,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1739
NA,NA,Forest: Western Oak Group,12,Atmosphere,12,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.4926
NA,NA,Forest: Western Oak Group,12,Atmosphere,12,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.015
NA,NA,Forest: Western Oak Group,12,Atmosphere,12,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2614
NA,NA,Forest: Western Oak Group,13,Atmosphere,13,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0547
NA,NA,Forest: Western Oak Group,13,Atmosphere,13,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1731
NA,NA,Forest: Western Oak Group,13,Atmosphere,13,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5016
NA,NA,Forest: Western Oak Group,13,Atmosphere,13,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0167
NA,NA,Forest: Western Oak Group,13,Atmosphere,13,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2539
NA,NA,Forest: Western Oak Group,14,Atmosphere,14,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0526
NA,NA,Forest: Western Oak Group,14,Atmosphere,14,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1723
NA,NA,Forest: Western Oak Group,14,Atmosphere,14,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5098
NA,NA,Forest: Western Oak Group,14,Atmosphere,14,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0185
NA,NA,Forest: Western Oak Group,14,Atmosphere,14,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2468
NA,NA,Forest: Western Oak Group,15,Atmosphere,15,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0508
NA,NA,Forest: Western Oak Group,15,Atmosphere,15,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1715
NA,NA,Forest: Western Oak Group,15,Atmosphere,15,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5172
NA,NA,Forest: Western Oak Group,15,Atmosphere,15,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0203
NA,NA,Forest: Western Oak Group,15,Atmosphere,15,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2402
NA,NA,Forest: Western Oak Group,16,Atmosphere,16,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0491
NA,NA,Forest: Western Oak Group,16,Atmosphere,16,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1707
NA,NA,Forest: Western Oak Group,16,Atmosphere,16,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.524
NA,NA,Forest: Western Oak Group,16,Atmosphere,16,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0222
NA,NA,Forest: Western Oak Group,16,Atmosphere,16,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.234
NA,NA,Forest: Western Oak Group,17,Atmosphere,17,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0477
NA,NA,Forest: Western Oak Group,17,Atmosphere,17,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.17
NA,NA,Forest: Western Oak Group,17,Atmosphere,17,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5303
NA,NA,Forest: Western Oak Group,17,Atmosphere,17,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.024
NA,NA,Forest: Western Oak Group,17,Atmosphere,17,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.228
NA,NA,Forest: Western Oak Group,18,Atmosphere,18,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0463
NA,NA,Forest: Western Oak Group,18,Atmosphere,18,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1692
NA,NA,Forest: Western Oak Group,18,Atmosphere,18,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5362
NA,NA,Forest: Western Oak Group,18,Atmosphere,18,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0259
NA,NA,Forest: Western Oak Group,18,Atmosphere,18,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2224
NA,NA,Forest: Western Oak Group,19,Atmosphere,19,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0451
NA,NA,Forest: Western Oak Group,19,Atmosphere,19,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1686
NA,NA,Forest: Western Oak Group,19,Atmosphere,19,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5416
NA,NA,Forest: Western Oak Group,19,Atmosphere,19,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0278
NA,NA,Forest: Western Oak Group,19,Atmosphere,19,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.217
NA,NA,Forest: Western Oak Group,20,Atmosphere,20,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.044
NA,NA,Forest: Western Oak Group,20,Atmosphere,20,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1679
NA,NA,Forest: Western Oak Group,20,Atmosphere,20,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5466
NA,NA,Forest: Western Oak Group,20,Atmosphere,20,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0297
NA,NA,Forest: Western Oak Group,20,Atmosphere,20,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2117
NA,NA,Forest: Western Oak Group,21,Atmosphere,21,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.043
NA,NA,Forest: Western Oak Group,21,Atmosphere,21,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1673
NA,NA,Forest: Western Oak Group,21,Atmosphere,21,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5514
NA,NA,Forest: Western Oak Group,21,Atmosphere,21,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0315
NA,NA,Forest: Western Oak Group,21,Atmosphere,21,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2067
NA,NA,Forest: Western Oak Group,22,Atmosphere,22,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0421
NA,NA,Forest: Western Oak Group,22,Atmosphere,22,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1668
NA,NA,Forest: Western Oak Group,22,Atmosphere,22,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5559
NA,NA,Forest: Western Oak Group,22,Atmosphere,22,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0334
NA,NA,Forest: Western Oak Group,22,Atmosphere,22,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2018
NA,NA,Forest: Western Oak Group,23,Atmosphere,23,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0413
NA,NA,Forest: Western Oak Group,23,Atmosphere,23,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1662
NA,NA,Forest: Western Oak Group,23,Atmosphere,23,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5601
NA,NA,Forest: Western Oak Group,23,Atmosphere,23,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0352
NA,NA,Forest: Western Oak Group,23,Atmosphere,23,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1971
NA,NA,Forest: Western Oak Group,24,Atmosphere,24,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0406
NA,NA,Forest: Western Oak Group,24,Atmosphere,24,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1657
NA,NA,Forest: Western Oak Group,24,Atmosphere,24,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5642
NA,NA,Forest: Western Oak Group,24,Atmosphere,24,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.037
NA,NA,Forest: Western Oak Group,24,Atmosphere,24,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1925
NA,NA,Forest: Western Oak Group,25,Atmosphere,25,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0399
NA,NA,Forest: Western Oak Group,25,Atmosphere,25,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1653
NA,NA,Forest: Western Oak Group,25,Atmosphere,25,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.568
NA,NA,Forest: Western Oak Group,25,Atmosphere,25,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0387
NA,NA,Forest: Western Oak Group,25,Atmosphere,25,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1881
NA,NA,Forest: Western Oak Group,26,Atmosphere,26,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0392
NA,NA,Forest: Western Oak Group,26,Atmosphere,26,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1649
NA,NA,Forest: Western Oak Group,26,Atmosphere,26,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5717
NA,NA,Forest: Western Oak Group,26,Atmosphere,26,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0404
NA,NA,Forest: Western Oak Group,26,Atmosphere,26,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1838
NA,NA,Forest: Western Oak Group,27,Atmosphere,27,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0387
NA,NA,Forest: Western Oak Group,27,Atmosphere,27,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1645
NA,NA,Forest: Western Oak Group,27,Atmosphere,27,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5752
NA,NA,Forest: Western Oak Group,27,Atmosphere,27,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0421
NA,NA,Forest: Western Oak Group,27,Atmosphere,27,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1796
NA,NA,Forest: Western Oak Group,28,Atmosphere,28,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0381
NA,NA,Forest: Western Oak Group,28,Atmosphere,28,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1641
NA,NA,Forest: Western Oak Group,28,Atmosphere,28,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.5785
NA,NA,Forest: Western Oak Group,28,Atmosphere,28,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0437
NA,NA,Forest: Western Oak Group,28,Atmosphere,28,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1756
NA,NA,Forest: Western Oak Group,29,Atmosphere,29,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0365
NA,NA,Forest: Western Oak Group,29,Atmosphere,29,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1653
NA,NA,Forest: Western Oak Group,29,Atmosphere,29,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6964
NA,NA,Forest: Western Oak Group,29,Atmosphere,29,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0935
NA,NA,Forest: Western Oak Group,29,Atmosphere,29,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.0083
NA,NA,Forest: Western Oak Group,30,Atmosphere,30,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0277
NA,NA,Forest: Western Oak Group,30,Atmosphere,30,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1566
NA,NA,Forest: Western Oak Group,30,Atmosphere,30,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6502
NA,NA,Forest: Western Oak Group,30,Atmosphere,30,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0411
NA,NA,Forest: Western Oak Group,30,Atmosphere,30,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1243
NA,NA,Forest: Western Oak Group,31,Atmosphere,31,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0283
NA,NA,Forest: Western Oak Group,31,Atmosphere,31,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1569
NA,NA,Forest: Western Oak Group,31,Atmosphere,31,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6475
NA,NA,Forest: Western Oak Group,31,Atmosphere,31,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0419
NA,NA,Forest: Western Oak Group,31,Atmosphere,31,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1255
NA,NA,Forest: Western Oak Group,32,Atmosphere,32,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0289
NA,NA,Forest: Western Oak Group,32,Atmosphere,32,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1571
NA,NA,Forest: Western Oak Group,32,Atmosphere,32,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6449
NA,NA,Forest: Western Oak Group,32,Atmosphere,32,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0426
NA,NA,Forest: Western Oak Group,32,Atmosphere,32,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1265
NA,NA,Forest: Western Oak Group,33,Atmosphere,33,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0294
NA,NA,Forest: Western Oak Group,33,Atmosphere,33,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1572
NA,NA,Forest: Western Oak Group,33,Atmosphere,33,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6426
NA,NA,Forest: Western Oak Group,33,Atmosphere,33,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0434
NA,NA,Forest: Western Oak Group,33,Atmosphere,33,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1274
NA,NA,Forest: Western Oak Group,34,Atmosphere,34,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0299
NA,NA,Forest: Western Oak Group,34,Atmosphere,34,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1573
NA,NA,Forest: Western Oak Group,34,Atmosphere,34,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6402
NA,NA,Forest: Western Oak Group,34,Atmosphere,34,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0445
NA,NA,Forest: Western Oak Group,34,Atmosphere,34,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1281
NA,NA,Forest: Western Oak Group,35,Atmosphere,35,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0303
NA,NA,Forest: Western Oak Group,35,Atmosphere,35,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1574
NA,NA,Forest: Western Oak Group,35,Atmosphere,35,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6385
NA,NA,Forest: Western Oak Group,35,Atmosphere,35,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0448
NA,NA,Forest: Western Oak Group,35,Atmosphere,35,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.129
NA,NA,Forest: Western Oak Group,36,Atmosphere,36,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0308
NA,NA,Forest: Western Oak Group,36,Atmosphere,36,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1574
NA,NA,Forest: Western Oak Group,36,Atmosphere,36,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6366
NA,NA,Forest: Western Oak Group,36,Atmosphere,36,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0456
NA,NA,Forest: Western Oak Group,36,Atmosphere,36,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1296
NA,NA,Forest: Western Oak Group,37,Atmosphere,37,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0312
NA,NA,Forest: Western Oak Group,37,Atmosphere,37,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1574
NA,NA,Forest: Western Oak Group,37,Atmosphere,37,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6349
NA,NA,Forest: Western Oak Group,37,Atmosphere,37,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0463
NA,NA,Forest: Western Oak Group,37,Atmosphere,37,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1302
NA,NA,Forest: Western Oak Group,38,Atmosphere,38,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0315
NA,NA,Forest: Western Oak Group,38,Atmosphere,38,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1574
NA,NA,Forest: Western Oak Group,38,Atmosphere,38,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6337
NA,NA,Forest: Western Oak Group,38,Atmosphere,38,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0466
NA,NA,Forest: Western Oak Group,38,Atmosphere,38,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1308
NA,NA,Forest: Western Oak Group,39,Atmosphere,39,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0319
NA,NA,Forest: Western Oak Group,39,Atmosphere,39,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1573
NA,NA,Forest: Western Oak Group,39,Atmosphere,39,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6322
NA,NA,Forest: Western Oak Group,39,Atmosphere,39,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0473
NA,NA,Forest: Western Oak Group,39,Atmosphere,39,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1313
NA,NA,Forest: Western Oak Group,40,Atmosphere,40,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0322
NA,NA,Forest: Western Oak Group,40,Atmosphere,40,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1573
NA,NA,Forest: Western Oak Group,40,Atmosphere,40,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6312
NA,NA,Forest: Western Oak Group,40,Atmosphere,40,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0476
NA,NA,Forest: Western Oak Group,40,Atmosphere,40,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1318
NA,NA,Forest: Western Oak Group,41,Atmosphere,41,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0324
NA,NA,Forest: Western Oak Group,41,Atmosphere,41,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1572
NA,NA,Forest: Western Oak Group,41,Atmosphere,41,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6303
NA,NA,Forest: Western Oak Group,41,Atmosphere,41,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0479
NA,NA,Forest: Western Oak Group,41,Atmosphere,41,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1322
NA,NA,Forest: Western Oak Group,42,Atmosphere,42,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0328
NA,NA,Forest: Western Oak Group,42,Atmosphere,42,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.157
NA,NA,Forest: Western Oak Group,42,Atmosphere,42,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6292
NA,NA,Forest: Western Oak Group,42,Atmosphere,42,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0485
NA,NA,Forest: Western Oak Group,42,Atmosphere,42,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1325
NA,NA,Forest: Western Oak Group,43,Atmosphere,43,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.033
NA,NA,Forest: Western Oak Group,43,Atmosphere,43,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.157
NA,NA,Forest: Western Oak Group,43,Atmosphere,43,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6288
NA,NA,Forest: Western Oak Group,43,Atmosphere,43,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0484
NA,NA,Forest: Western Oak Group,43,Atmosphere,43,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1329
NA,NA,Forest: Western Oak Group,44,Atmosphere,44,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0332
NA,NA,Forest: Western Oak Group,44,Atmosphere,44,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.1567
NA,NA,Forest: Western Oak Group,44,Atmosphere,44,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.6278
NA,NA,Forest: Western Oak Group,44,Atmosphere,44,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0491
NA,NA,Forest: Western Oak Group,44,Atmosphere,44,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.1331
