Timestep,StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
2004,South Central Plains,Fire: High Severity,Fire,2004,2004,1800
2004,Ouachita Mountains,Fire: High Severity,Fire,2004,2004,0
2004,Arkansas Valley,Fire: High Severity,Fire,2004,2004,0
2004,Boston Mountains,Fire: High Severity,Fire,2004,2004,0
2004,Ozark Highlands,Fire: High Severity,Fire,2004,2004,300
2004,Central Irregular Plains,Fire: High Severity,Fire,2004,2004,0
2004,Canadian Rockies,Fire: High Severity,Fire,2004,2004,100
2004,Northwestern Glaciated Plains,Fire: High Severity,Fire,2004,2004,100
2004,Northwestern Great Plains,Fire: High Severity,Fire,2004,2004,1200
2004,Nebraska Sand Hills,Fire: High Severity,Fire,2004,2004,0
2004,Piedmont,Fire: High Severity,Fire,2004,2004,0
2004,Northern Glaciated Plains,Fire: High Severity,Fire,2004,2004,0
2004,Western Corn Belt Plains,Fire: High Severity,Fire,2004,2004,0
2004,Lake Agassiz Plain,Fire: High Severity,Fire,2004,2004,100
2004,Northern Minnesota Wetlands,Fire: High Severity,Fire,2004,2004,0
2004,Northern Lakes and Forests,Fire: High Severity,Fire,2004,2004,0
2004,North Central Hardwood Forests,Fire: High Severity,Fire,2004,2004,0
2004,Driftless Area,Fire: High Severity,Fire,2004,2004,0
2004,Southeastern Wisconsin Till Plains,Fire: High Severity,Fire,2004,2004,0
2004,Central Corn Belt Plains,Fire: High Severity,Fire,2004,2004,0
2004,Eastern Corn Belt Plains,Fire: High Severity,Fire,2004,2004,0
2004,Southern Michigan/Northern Indiana Drift Plains,Fire: High Severity,Fire,2004,2004,0
2004,Huron/Erie Lake Plains,Fire: High Severity,Fire,2004,2004,0
2004,Northeastern Highlands,Fire: High Severity,Fire,2004,2004,0
2004,Northeastern Coastal Zone,Fire: High Severity,Fire,2004,2004,0
2004,Northern Allegheny Plateau,Fire: High Severity,Fire,2004,2004,0
2004,Erie Drift Plain,Fire: High Severity,Fire,2004,2004,0
2004,North Central Appalachians,Fire: High Severity,Fire,2004,2004,200
2004,Middle Atlantic Coastal Plain,Fire: High Severity,Fire,2004,2004,200
2004,Northern Piedmont,Fire: High Severity,Fire,2004,2004,0
2004,Southeastern Plains,Fire: High Severity,Fire,2004,2004,0
2004,Blue Ridge,Fire: High Severity,Fire,2004,2004,100
2004,Ridge and Valley,Fire: High Severity,Fire,2004,2004,300
2004,Southwestern Appalachians,Fire: High Severity,Fire,2004,2004,0
2004,Central Appalachians,Fire: High Severity,Fire,2004,2004,0
2004,Western Allegheny Plateau,Fire: High Severity,Fire,2004,2004,0
2004,Interior Plateau,Fire: High Severity,Fire,2004,2004,0
2004,Interior River Valleys and Hills,Fire: High Severity,Fire,2004,2004,0
2004,Mississippi Alluvial Plain,Fire: High Severity,Fire,2004,2004,1300
2004,Mississippi Valley Loess Plains,Fire: High Severity,Fire,2004,2004,0
2004,Southern Coastal Plain,Fire: High Severity,Fire,2004,2004,1500
2004,Southern Florida Coastal Plain,Fire: High Severity,Fire,2004,2004,200
2004,North Cascades,Fire: High Severity,Fire,2004,2004,4600
2004,Klamath Mountains/California High North Coast Range,Fire: High Severity,Fire,2004,2004,2600
2004,Madrean Archipelago,Fire: High Severity,Fire,2004,2004,2100
2004,Northern Basin and Range,Fire: High Severity,Fire,2004,2004,600
2004,Sonoran Basin and Range,Fire: High Severity,Fire,2004,2004,200
2004,Acadian Plains and Hills,Fire: High Severity,Fire,2004,2004,0
2004,Eastern Great Lakes Lowlands,Fire: High Severity,Fire,2004,2004,0
2004,Atlantic Coastal Pine Barrens,Fire: High Severity,Fire,2004,2004,300
2004,Southern California/Northern Baja Coast,Fire: High Severity,Fire,2004,2004,1200
2005,Coast Range,Fire: High Severity,Fire,2005,2005,200
2005,Puget Lowland,Fire: High Severity,Fire,2005,2005,0
2005,Willamette Valley,Fire: High Severity,Fire,2005,2005,0
2005,Cascades,Fire: High Severity,Fire,2005,2005,500
2005,Sierra Nevada,Fire: High Severity,Fire,2005,2005,1000
2005,Central California Foothills and Coastal Mountains,Fire: High Severity,Fire,2005,2005,2600
2005,Central California Valley,Fire: High Severity,Fire,2005,2005,500
2005,Southern California Mountains,Fire: High Severity,Fire,2005,2005,800
2005,Eastern Cascades Slopes and Foothills,Fire: High Severity,Fire,2005,2005,2400
2005,Columbia Plateau,Fire: High Severity,Fire,2005,2005,500
2005,Blue Mountains,Fire: High Severity,Fire,2005,2005,4500
2005,Snake River Plain,Fire: High Severity,Fire,2005,2005,1300
2005,Central Basin and Range,Fire: High Severity,Fire,2005,2005,25700
2005,Mojave Basin and Range,Fire: High Severity,Fire,2005,2005,25700
2005,Northern Rockies,Fire: High Severity,Fire,2005,2005,2300
2005,Idaho Batholith,Fire: High Severity,Fire,2005,2005,17300
2005,Middle Rockies,Fire: High Severity,Fire,2005,2005,2300
2005,Wyoming Basin,Fire: High Severity,Fire,2005,2005,200
2005,Wasatch and Uinta Mountains,Fire: High Severity,Fire,2005,2005,2300
2005,Colorado Plateaus,Fire: High Severity,Fire,2005,2005,2200
2005,Southern Rockies,Fire: High Severity,Fire,2005,2005,1300
2005,Arizona/New Mexico Plateau,Fire: High Severity,Fire,2005,2005,1000
2005,Arizona/New Mexico Mountains,Fire: High Severity,Fire,2005,2005,11100
2005,Chihuahuan Deserts,Fire: High Severity,Fire,2005,2005,100
2005,High Plains,Fire: High Severity,Fire,2005,2005,0
2005,Southwestern Tablelands,Fire: High Severity,Fire,2005,2005,100
2005,Central Great Plains,Fire: High Severity,Fire,2005,2005,0
2005,Flint Hills,Fire: High Severity,Fire,2005,2005,0
2005,Cross Timbers,Fire: High Severity,Fire,2005,2005,300
2005,Edwards Plateau,Fire: High Severity,Fire,2005,2005,0
2005,Southern Texas Plains,Fire: High Severity,Fire,2005,2005,0
2005,Texas Blackland Prairies,Fire: High Severity,Fire,2005,2005,0
